0	csvline:1	0.12161786845986301	4.387614189740453E-4	0.023312204836141596	0.5676518584983293	0.03830656727589437	0.2463654346309479	7.231973860313382E-4	4.7945705057050425E-4	4.559549210570299E-4	6.486955221908229E-4
1	csvline:2	6.297725648607758E-4	0.05650767511854055	6.212301712457718E-4	5.474321809965101E-4	0.2360045159379156	6.158883903264792E-4	0.23622519098362207	4.740800515283411E-4	0.07147769828126295	0.39689651631970096
2	csvline:3	0.04605468942991616	4.7856584880351E-4	6.852733445398537E-4	0.42533834781933305	0.029410831331488373	0.46252658282579373	0.02965425596478413	5.229533875326305E-4	4.973191451564311E-4	0.004831180902652121
3	csvline:4	7.245752239827311E-4	4.991489325401685E-4	0.12544354438334218	0.07804771404855804	0.06078274024905506	0.40500194455484495	0.005123725343608015	0.09516729194043114	5.187088068596027E-4	0.22869060651677808
4	csvline:5	0.05052414926114085	0.0014066435368679914	0.1110992466504685	0.0017749412182009754	0.001603033219879131	0.7777126656085499	0.05080076420636002	0.0015371113598998656	0.0014617649024559426	0.0020796800361768024
5	csvline:6	0.005144588580595422	2.753336227121658E-4	0.216287592280336	3.4742348214001164E-4	0.024038316692478388	3.9086867123399194E-4	0.05502027114042273	3.0087113624791163E-4	0.0524801156816903	0.6457146187121431
6	csvline:7	0.28668916761241003	0.10563023136399335	9.689651583813356E-4	0.05916138478842494	0.11738621241965504	9.606333035647528E-4	0.0011153583960729707	0.16400052082002634	0.0065339536548574976	0.25755357248261374
7	csvline:8	0.03837692610006496	0.0020538975908672217	0.569268153570669	0.00259166405449886	0.0023406541757699474	0.0029157507691395207	0.003385378259475234	0.002244398979731887	0.3206933839663378	0.056129792533445584
8	csvline:9	0.019809280306555002	0.8367451644527099	0.01954058224149091	0.017219291736828776	0.015551555394552377	0.019372558352438417	0.022492813367623654	0.014912025630311576	0.014181064729319891	0.020175663788169557
9	csvline:10	0.001310981573677675	0.05537593872597224	0.14914800522319357	0.13343071801528694	0.0010292046075767512	0.10244589396273454	0.024834073957965615	9.86880417915975E-4	0.5223212427184761	0.009117060797200606
10	csvline:11	0.0027391021514912373	0.2782897069472142	0.00270194828033949	0.685258433409965	0.002150370845434394	0.002678714998317966	0.0031101641521000477	0.018320927816918006	0.0019608680532256953	0.0027897633449940214
11	csvline:12	0.01076883944169561	0.010285793660145969	0.0015315670336095478	0.06586311237877074	0.01043512414944832	0.8586261303633911	0.03862780803734375	0.001168786404492689	0.0011114945794599984	0.0015813439516422915
12	csvline:13	0.025971037292068812	7.230600076772331E-4	0.6676835706476154	0.0756766608023929	0.10674007954038539	0.06956039622500453	0.001191798286911154	7.901246638253756E-4	0.05059425012473726	0.0010690224093819636
13	csvline:14	0.0050281971413781105	0.0034638490975786207	0.004959993409503913	0.24314505786212062	0.003947457210396281	0.15415126790617564	0.005709359357149979	0.003785125127523097	0.0035995850444939656	0.5722101078436796
14	csvline:15	5.839319408075426E-4	0.00733456407028724	5.76011340957573E-4	5.075850453734297E-4	4.5842402064006374E-4	5.71058383852716E-4	0.10811371998089869	0.8808419480219414	4.180251135811834E-4	5.947320816601216E-4
15	csvline:16	0.7071790008419478	0.024438789672004396	0.03267479647020648	0.09526287821115732	0.0324087315154577	0.009134998161616994	0.07208602671091352	0.024523211633850676	9.458658691133453E-4	0.0013457009137318049
16	csvline:17	8.661342424541341E-4	5.966668031803586E-4	0.08825598672197206	7.528904621103132E-4	6.799709248491432E-4	0.8902868605154327	0.011266009417703112	6.520083427004984E-4	0.005761318700262287	8.821538693353249E-4
17	csvline:18	4.918679540735674E-4	0.006178180659692185	0.6866076757548997	4.275580771294963E-4	0.012064828391258404	0.2632513354146962	0.020996191439724213	3.702682492431007E-4	3.5211836003387094E-4	0.009259975699249376
18	csvline:19	0.04156886581284515	0.01585742411601389	0.011023576684492623	7.45227628254318E-4	6.730502577850107E-4	8.384180914554196E-4	0.39282209824930775	0.5349844264749933	6.137372776923707E-4	8.731754071601069E-4
19	csvline:20	0.07102784613794144	0.7741506201675536	4.344572582038428E-4	0.01084024142000108	0.008188812962260436	0.08147553102077394	5.000959492516595E-4	0.03170373217339715	3.1529595303611904E-4	0.02136336695758074
20	csvline:21	0.07377237070248004	0.0020538975908672217	0.0029410399320278576	0.6220119445967626	0.0023406541757699474	0.28607930758846006	0.003385378259475234	0.002244398979731887	0.0021343825446021843	0.003036625629822982
21	csvline:22	0.01603768118043703	0.011048116436597177	0.01582014203541962	0.013940814949082812	0.012590608210799317	0.01568410914974081	0.01821028144680511	0.868852886828452	0.01148105289078648	0.016334306871879662
22	csvline:23	0.019809280306555002	0.8367451644527099	0.01954058224149091	0.017219291736828776	0.015551555394552377	0.019372558352438417	0.022492813367623654	0.014912025630311576	0.014181064729319891	0.020175663788169557
23	csvline:24	0.014336235798635431	0.0014239020252099182	0.10019308393992771	0.014065987735035264	0.0016227012661267296	0.7504468238741164	0.10050112960254692	0.0015559705930956065	0.013748968974738653	0.0021051961905674253
24	csvline:25	4.820166468452007E-4	0.011776829706671788	0.05769935703118904	4.189947911075279E-4	0.031851547197849356	4.7138994821358497E-4	0.7358741544549883	0.15200613062002202	3.450660076358054E-4	0.009074513595477372
25	csvline:26	0.015417997117843377	0.3703864111170815	0.020272952275868596	0.02504296444331991	0.020107873294127384	0.010533849371516682	9.308262064147746E-4	6.171084079416463E-4	5.868588543892665E-4	0.5361031589114968
26	csvline:27	6.13713051024472E-4	4.227776553289048E-4	6.053884926981259E-4	0.015105185354411	4.818041020000407E-4	0.029743608862815154	0.1063417708312086	4.619907742688305E-4	0.025939842501812565	0.8202839183744323
27	csvline:28	0.0015384485919934011	0.0010598140083240455	0.0015175806879871958	0.10178984430002087	0.0012077808042394896	0.0015045314448277395	0.14785964831801482	0.29338368986182745	0.2750628226740407	0.17507583930872433
28	csvline:29	3.886164552729671E-4	0.009494837667774493	0.0026901265785561975	0.17795997525494925	0.05566784279226531	0.08111739840328308	4.41261735144908E-4	2.9254260890405496E-4	0.5539057422239788	0.11804165627987094
29	csvline:30	0.1888725654380031	0.2419715042987835	0.004142676423739122	0.09643343434187995	0.20295330362386	5.852585456584314E-4	0.24223876323186158	4.505027304315175E-4	4.284198900515982E-4	0.021923571475731155
30	csvline:31	0.08923906404467691	0.007481443172159294	0.022007404515575722	0.017158137459004515	3.1754131180363956E-4	3.9556092211719964E-4	0.0460770325337641	0.7662026692168938	2.8955778265741606E-4	0.050831589041347464
31	csvline:32	0.06773813047979743	0.0803702303786315	0.710921666681383	4.686030685347767E-4	4.2321755678192144E-4	0.1381252439421112	6.121158480348534E-4	4.05813495423138E-4	3.859212416406528E-4	5.490573076615644E-4
32	csvline:33	0.0020174609697524142	0.0013897984034813905	0.0019900956212629277	0.6364504272024324	0.0015838362394755944	0.001972983357066371	0.03821699399602605	0.0015187038208120131	0.20502623339958367	0.10983346699010721
33	csvline:34	0.4077832875192252	0.04178546755390327	0.011838875060040948	0.0014866389075117172	0.2855937819589868	0.0016725426007608863	0.24558575601950974	0.0012874395666587323	0.0012243315752330532	0.0017418792381696413
34	csvline:35	0.026697758860820604	0.7974395108525372	6.189165031492914E-4	0.15696738403385285	0.004216903607075011	0.00433792772805522	0.0044367567854019345	4.7231441949504926E-4	4.4916240901810294E-4	0.004363364800594825
35	csvline:36	0.13901092204300267	9.396774743208178E-4	0.033733051373252845	0.3007700665453782	0.01726462027526579	0.28472459030180836	0.0015488424090030237	0.0010268336522816543	0.03336399802812558	0.18761739789756116
36	csvline:37	0.1682579764957811	0.12234480137282439	0.36634115412544743	0.12627001563366774	0.0462173404591827	0.03872221223228439	7.287073680231218E-4	4.83109994795005E-4	0.1261715851541224	0.0044630971638717236
37	csvline:38	0.016898089742564654	6.189418356071948E-4	8.862820922608798E-4	7.809977061667477E-4	0.04870421766959537	8.786612055289042E-4	0.0010201834032336375	6.763494102759157E-4	0.2513039185217455	0.6782323584130212
38	csvline:39	0.004303675232789891	0.018843353820833898	0.0705925154884481	0.015272090746477809	0.03363575621532006	6.068146768217043E-4	0.026486818250260353	0.004150276494243613	0.0335928277680298	0.7925158713067748
39	csvline:40	0.0017277874765065197	0.06272590200919871	0.011960293882517053	0.0015018857907402165	0.0013564239707392924	0.00168969610158724	0.05324156096848648	0.8320319900481904	0.0012368882495311768	0.03252757150250289
40	csvline:41	0.24937738574562857	3.4798440462832647E-4	0.051472122850862695	4.3909622223210586E-4	0.003395029303829617	4.940050565107237E-4	5.735723354969003E-4	0.29123095535726057	0.3511815311352841	0.051488317588266413
41	csvline:42	0.047633688165890656	0.037934430203292256	0.0015315670336095478	0.0013496271114294123	0.0012189119683995585	0.0015183975258563317	0.5639519023571231	0.34216863710329687	0.0011114945794599984	0.0015813439516422915
42	csvline:43	0.2940244515773933	0.08692098162814754	0.002806665111034632	0.17844921082482748	0.08936669076803486	0.31567593088394685	0.017307369361829177	3.0521579930366385E-4	0.009917107121969368	0.0052263769235131015
43	csvline:44	0.25674319485379354	9.876591892416823E-4	0.001414259955175063	0.18847321300132433	0.0011255520313259637	0.520531390863944	0.01864856175702871	0.009589581984842601	0.0010263620459495786	0.0014602243173746268
